Pixel	Blue	Green	Red	***	BGR	BGR_Norm	***	Coord	Angstrom	BW	BW_Norm
1072	59.61	23.03	229.73	***	312.37	1.56	***	966	2926.98	288	1.44
1073	59.88	27.33	230.34	***	317.55	1.59	***	967	2930.01	286	1.43
1074	59.17	28.05	228.29	***	315.51	1.58	***	968	2933.04	292	1.46
1075	59.04	18.67	226.14	***	303.85	1.52	***	969	2936.07	275	1.38
1076	60.47	32.33	227.3	***	320.1	1.6	***	970	2939.1	276	1.38
1077	60.23	33.76	228.43	***	322.42	1.61	***	971	2942.13	285	1.43
1078	60.19	33.73	226.03	***	319.95	1.6	***	972	2945.16	279	1.4
1079	59.38	25.84	223.21	***	308.43	1.54	***	973	2948.19	261	1.3
1080	58.88	21.56	221.75	***	302.19	1.51	***	974	2951.22	256	1.28
1081	58.94	23.0	221.94	***	303.88	1.52	***	975	2954.25	259	1.29
1082	59.72	28.75	223.81	***	312.28	1.56	***	976	2957.28	262	1.31
1083	60.67	36.64	223.9	***	321.21	1.61	***	977	2960.31	269	1.34
1084	60.05	28.03	224.08	***	312.16	1.56	***	978	2963.34	264	1.32
1085	59.6	22.28	222.32	***	304.2	1.52	***	979	2966.37	255	1.27
1086	56.46	32.32	222.53	***	311.31	1.56	***	980	2969.4	275	1.38
1087	54.67	34.48	221.3	***	310.45	1.55	***	981	2972.43	273	1.36
1088	55.15	42.41	221.74	***	319.3	1.6	***	982	2975.46	275	1.38
1089	55.83	51.05	225.12	***	332.0	1.66	***	983	2978.49	291	1.46
1090	54.06	39.53	221.68	***	315.27	1.58	***	984	2981.52	277	1.39
1091	54.54	51.73	223.89	***	330.16	1.65	***	985	2984.55	291	1.46
1092	56.72	40.24	219.54	***	316.5	1.58	***	986	2987.58	268	1.34
1093	55.64	30.19	218.46	***	304.29	1.52	***	987	2990.61	257	1.28
1094	57.21	35.92	217.99	***	311.12	1.56	***	988	2993.64	252	1.26
1095	60.34	43.09	219.95	***	323.38	1.62	***	989	2996.67	256	1.28
1096	58.99	29.44	217.98	***	306.41	1.53	***	990	2999.7	242	1.21
1097	56.23	28.75	214.54	***	299.52	1.5	***	991	3002.73	240	1.2
1098	53.62	35.18	213.7	***	302.5	1.51	***	992	3005.76	248	1.24
1099	53.92	47.4	218.67	***	319.99	1.6	***	993	3008.79	275	1.38
1100	55.56	46.68	220.82	***	323.06	1.62	***	994	3011.82	279	1.4
1101	54.94	45.23	218.9	***	319.07	1.6	***	995	3014.85	268	1.34
1102	54.11	36.65	213.54	***	304.3	1.52	***	996	3017.88	254	1.27
1103	55.29	45.97	222.09	***	323.35	1.62	***	997	3020.91	280	1.4
1104	56.59	33.79	218.9	***	309.28	1.55	***	998	3023.94	261	1.3
1105	56.73	28.77	218.64	***	304.14	1.52	***	999	3026.97	252	1.26
1106	59.65	46.7	225.78	***	332.13	1.66	***	1000	3030.0	278	1.39
1107	60.44	57.46	229.73	***	347.63	1.74	***	1001	3033.03	298	1.49
1108	58.21	42.39	224.49	***	325.09	1.63	***	1002	3036.06	275	1.38
1109	58.47	33.76	222.08	***	314.31	1.57	***	1003	3039.09	261	1.3
1110	58.06	31.61	220.23	***	309.9	1.55	***	1004	3042.12	260	1.3
1111	59.04	35.16	223.39	***	317.59	1.59	***	1005	3045.15	268	1.34
1112	60.22	49.49	226.8	***	336.51	1.68	***	1006	3048.18	285	1.43
1113	60.48	48.81	227.33	***	336.62	1.68	***	1007	3051.21	291	1.46
1114	58.23	43.84	224.74	***	326.81	1.63	***	1008	3054.24	279	1.4
1115	57.52	34.48	224.23	***	316.23	1.58	***	1009	3057.27	272	1.36
1116	58.94	42.36	223.06	***	324.36	1.62	***	1010	3060.3	275	1.38
1117	57.25	41.63	225.18	***	324.06	1.62	***	1011	3063.33	283	1.42
1118	56.48	48.11	226.04	***	330.63	1.65	***	1012	3066.36	298	1.49
1119	56.51	38.76	227.56	***	322.83	1.61	***	1013	3069.39	301	1.5
1120	55.69	36.65	227.99	***	320.33	1.6	***	1014	3072.42	296	1.48
1121	55.27	33.07	227.17	***	315.51	1.58	***	1015	3075.45	295	1.48
1122	56.2	46.69	229.06	***	331.95	1.66	***	1016	3078.48	309	1.54
1123	57.83	40.95	226.7	***	325.48	1.63	***	1017	3081.51	292	1.46
1124	58.44	30.87	223.64	***	312.95	1.56	***	1018	3084.54	270	1.35
1125	58.33	22.26	222.36	***	302.95	1.51	***	1019	3087.57	261	1.3
1126	59.47	35.22	226.26	***	320.95	1.6	***	1020	3090.6	279	1.4
1127	60.7	40.23	229.04	***	329.97	1.65	***	1021	3093.63	288	1.44
1128	58.67	24.42	222.55	***	305.64	1.53	***	1022	3096.66	262	1.31
1129	58.87	24.46	224.1	***	307.43	1.54	***	1023	3099.69	269	1.34
1130	62.0	47.41	235.08	***	344.49	1.72	***	1024	3102.72	310	1.55
1131	61.73	41.64	231.54	***	334.91	1.67	***	1025	3105.75	291	1.46
1132	60.39	33.06	228.18	***	321.63	1.61	***	1026	3108.78	284	1.42
1133	59.81	26.59	226.06	***	312.46	1.56	***	1027	3111.81	273	1.36
1134	59.96	25.88	227.96	***	313.8	1.57	***	1028	3114.84	276	1.38
1135	60.6	30.2	233.96	***	324.76	1.62	***	1029	3117.87	296	1.48
1136	59.53	30.16	229.73	***	319.42	1.6	***	1030	3120.9	288	1.44
1137	60.36	34.49	229.33	***	324.18	1.62	***	1031	3123.93	290	1.45
1138	60.47	31.61	227.76	***	319.84	1.6	***	1032	3126.96	281	1.41
1139	60.67	36.62	228.82	***	326.11	1.63	***	1033	3129.99	288	1.44
1140	60.94	34.46	231.77	***	327.17	1.64	***	1034	3133.02	295	1.48
1141	61.4	37.3	234.93	***	333.63	1.67	***	1035	3136.05	303	1.51
1142	60.17	33.04	233.13	***	326.34	1.63	***	1036	3139.08	304	1.52
1143	59.53	28.03	229.11	***	316.67	1.58	***	1037	3142.11	286	1.43
1144	56.68	30.92	228.22	***	315.82	1.58	***	1038	3145.14	290	1.45
1145	54.64	33.04	225.85	***	313.53	1.57	***	1039	3148.17	290	1.45
1146	53.94	44.56	224.82	***	323.32	1.62	***	1040	3151.2	296	1.48
1147	54.68	48.11	227.18	***	329.97	1.65	***	1041	3154.23	307	1.53
1148	56.49	37.37	223.55	***	317.41	1.59	***	1042	3157.26	284	1.42
1149	55.97	31.63	230.82	***	318.42	1.59	***	1043	3160.29	305	1.52
1150	57.73	43.09	236.06	***	336.88	1.68	***	1044	3163.32	334	1.67
1151	57.66	41.67	236.46	***	335.79	1.68	***	1045	3166.35	328	1.64
1152	59.01	44.5	237.88	***	341.39	1.71	***	1046	3169.38	329	1.65
1153	58.94	44.56	241.59	***	345.09	1.73	***	1047	3172.41	343	1.72
1154	57.78	38.81	242.41	***	339.0	1.7	***	1048	3175.44	343	1.72
1155	56.01	30.2	232.63	***	318.84	1.59	***	1049	3178.47	315	1.57
1156	56.68	41.69	237.68	***	336.05	1.68	***	1050	3181.5	333	1.67
1157	57.47	55.96	240.29	***	353.72	1.77	***	1051	3184.53	351	1.75
1158	57.59	48.85	240.53	***	346.97	1.73	***	1052	3187.56	347	1.74
1159	57.85	45.94	243.1	***	346.89	1.73	***	1053	3190.59	347	1.74
1160	58.44	39.48	243.53	***	341.45	1.71	***	1054	3193.62	347	1.74
1161	56.37	33.75	239.46	***	329.58	1.65	***	1055	3196.65	335	1.68
1162	55.19	35.21	236.63	***	327.03	1.64	***	1056	3199.68	326	1.63
1163	55.28	40.27	240.18	***	335.73	1.68	***	1057	3202.71	340	1.7
1164	57.09	35.95	236.52	***	329.56	1.65	***	1058	3205.74	330	1.65
1165	57.85	34.48	235.38	***	327.71	1.64	***	1059	3208.77	323	1.61
1166	58.55	27.31	233.69	***	319.55	1.6	***	1060	3211.8	310	1.55
1167	59.61	28.03	233.23	***	320.87	1.6	***	1061	3214.83	308	1.54
1168	59.16	28.03	231.72	***	318.91	1.59	***	1062	3217.86	301	1.5
1169	59.93	33.81	232.68	***	326.42	1.63	***	1063	3220.89	312	1.56
1170	58.53	43.11	234.75	***	336.39	1.68	***	1064	3223.92	326	1.63
1171	60.73	52.44	240.05	***	353.22	1.77	***	1065	3226.95	338	1.69
1172	60.18	50.23	235.25	***	345.66	1.73	***	1066	3229.98	321	1.6
1173	60.7	43.78	239.44	***	343.92	1.72	***	1067	3233.01	334	1.67
1174	60.57	34.46	240.43	***	335.46	1.68	***	1068	3236.04	328	1.64
1175	61.71	46.69	243.69	***	352.09	1.76	***	1069	3239.07	347	1.74
1176	60.3	31.65	237.38	***	329.33	1.65	***	1070	3242.1	322	1.61
1177	60.58	35.24	237.41	***	333.23	1.67	***	1071	3245.13	323	1.61
1178	61.36	40.21	238.78	***	340.35	1.7	***	1072	3248.16	327	1.64
1179	61.5	42.39	239.64	***	343.53	1.72	***	1073	3251.19	331	1.66
1180	59.4	22.31	233.0	***	314.71	1.57	***	1074	3254.22	299	1.5
1181	59.96	23.73	235.59	***	319.28	1.6	***	1075	3257.25	308	1.54
1182	60.66	30.91	236.94	***	328.51	1.64	***	1076	3260.28	318	1.59
1183	60.88	40.95	236.34	***	338.17	1.69	***	1077	3263.31	329	1.65
1184	60.72	34.51	235.62	***	330.85	1.65	***	1078	3266.34	314	1.57
1185	60.73	33.06	235.14	***	328.93	1.64	***	1079	3269.37	306	1.53
1186	59.6	28.77	230.67	***	319.04	1.6	***	1080	3272.4	294	1.47
1187	60.31	35.21	230.36	***	325.88	1.63	***	1081	3275.43	294	1.47
1188	60.4	28.74	232.53	***	321.67	1.61	***	1082	3278.46	301	1.5
1189	59.86	31.63	231.2	***	322.69	1.61	***	1083	3281.49	295	1.48
1190	58.51	23.74	226.96	***	309.21	1.55	***	1084	3284.52	281	1.41
1191	59.02	21.58	229.27	***	309.87	1.55	***	1085	3287.55	279	1.4
1192	60.19	34.5	229.23	***	323.92	1.62	***	1086	3290.58	299	1.5
1193	60.85	40.27	232.38	***	333.5	1.67	***	1087	3293.61	306	1.53
1194	61.23	43.1	234.72	***	339.05	1.7	***	1088	3296.64	314	1.57
1195	60.94	30.92	235.33	***	327.19	1.64	***	1089	3299.67	298	1.49
1196	60.74	33.06	230.78	***	324.58	1.62	***	1090	3302.7	294	1.47
1197	61.0	39.51	232.55	***	333.06	1.67	***	1091	3305.73	307	1.53
1198	60.94	42.39	235.32	***	338.65	1.69	***	1092	3308.76	318	1.59
1199	62.2	47.41	247.92	***	357.53	1.79	***	1093	3311.79	366	1.83
1200	58.86	64.64	247.22	***	370.72	1.85	***	1094	3314.82	383	1.92
1201	57.79	58.14	244.47	***	360.4	1.8	***	1095	3317.85	376	1.88
1202	48.42	58.87	246.16	***	353.45	1.77	***	1096	3320.88	388	1.94
1203	45.28	71.12	248.64	***	365.04	1.83	***	1097	3323.91	405	2.02
1204	45.86	58.22	250.25	***	354.33	1.77	***	1098	3326.94	399	2.0
1205	46.14	64.67	250.19	***	361.0	1.8	***	1099	3329.97	405	2.02
1206	49.82	68.19	257.01	***	375.02	1.88	***	1100	3333.0	418	2.09
1207	47.68	47.43	252.47	***	347.58	1.74	***	1101	3336.03	399	2.0
1208	48.75	61.04	255.07	***	364.86	1.82	***	1102	3339.06	407	2.04
1209	49.24	66.8	274.54	***	390.58	1.95	***	1103	3342.09	446	2.23
1210	44.77	56.04	273.93	***	374.74	1.87	***	1104	3345.12	436	2.18
1211	45.0	53.85	295.68	***	394.53	1.97	***	1105	3348.15	470	2.35
1212	49.38	56.73	308.84	***	414.95	2.07	***	1106	3351.18	495	2.48
1213	44.88	63.12	307.07	***	415.07	2.08	***	1107	3354.21	486	2.43
1214	46.15	68.85	311.23	***	426.23	2.13	***	1108	3357.24	500	2.5
1215	48.31	88.25	331.17	***	467.73	2.34	***	1109	3360.27	540	2.7
1216	33.4	118.33	360.66	***	512.39	2.56	***	1110	3363.3	552	2.76
1217	24.87	183.39	406.78	***	615.04	3.08	***	1111	3366.33	656	3.28
1218	17.98	255.7	502.83	***	776.51	3.88	***	1112	3369.36	836	4.18
1219	18.77	593.84	685.85	***	1298.46	6.49	***	1113	3372.39	1381	6.91
1220	24.65	1369.73	984.13	***	2378.51	11.89	***	1114	3375.42	2443	12.21
1221	26.95	2346.63	1281.61	***	3655.19	18.28	***	1115	3378.45	3664	18.32
1222	28.91	3089.78	1494.16	***	4612.85	23.06	***	1116	3381.48	4578	22.89
1223	24.74	3265.71	1502.28	***	4792.73	23.96	***	1117	3384.51	4730	23.65
1224	24.3	3129.1	1392.94	***	4546.34	22.73	***	1118	3387.54	4458	22.29
1225	22.75	2975.36	1319.51	***	4317.62	21.59	***	1119	3390.57	4219	21.09
1226	21.78	2803.79	1257.29	***	4082.86	20.41	***	1120	3393.6	4008	20.04
1227	23.5	2582.7	1211.16	***	3817.36	19.09	***	1121	3396.63	3765	18.82
1228	22.71	2191.52	1110.7	***	3324.93	16.62	***	1122	3399.66	3304	16.52
1229	23.63	1697.18	966.28	***	2687.09	13.44	***	1123	3402.69	2684	13.42
1230	22.35	1215.24	832.08	***	2069.67	10.35	***	1124	3405.72	2100	10.5
1231	21.26	688.95	667.08	***	1377.29	6.89	***	1125	3408.75	1427	7.13
1232	20.83	266.34	507.89	***	795.06	3.98	***	1126	3411.78	858	4.29
1233	27.71	152.68	420.99	***	601.38	3.01	***	1127	3414.81	654	3.27
1234	33.05	101.85	377.68	***	512.58	2.56	***	1128	3417.84	577	2.88
1235	41.92	76.8	351.85	***	470.57	2.35	***	1129	3420.87	548	2.74
1236	42.17	53.13	339.27	***	434.57	2.17	***	1130	3423.9	516	2.58
1237	44.01	54.6	328.77	***	427.38	2.14	***	1131	3426.93	526	2.63
1238	44.0	48.08	321.57	***	413.65	2.07	***	1132	3429.96	506	2.53
1239	44.23	45.3	309.95	***	399.48	2.0	***	1133	3432.99	478	2.39
1240	43.69	42.38	306.99	***	393.06	1.97	***	1134	3436.02	472	2.36
1241	43.03	70.32	294.87	***	408.22	2.04	***	1135	3439.05	486	2.43
1242	40.63	73.27	269.2	***	383.1	1.92	***	1136	3442.08	446	2.23
1243	40.27	56.8	263.13	***	360.2	1.8	***	1137	3445.11	411	2.06
1244	42.42	52.5	243.81	***	338.73	1.69	***	1138	3448.14	378	1.89
1245	42.39	63.27	249.03	***	354.69	1.77	***	1139	3451.17	396	1.98
1246	41.16	51.73	244.83	***	337.72	1.69	***	1140	3454.2	374	1.87
1247	46.39	48.15	244.87	***	339.41	1.7	***	1141	3457.23	374	1.87
1248	45.88	53.19	236.73	***	335.8	1.68	***	1142	3460.26	355	1.77
1249	45.81	60.35	239.9	***	346.06	1.73	***	1143	3463.29	364	1.82
1250	45.27	68.22	228.94	***	342.43	1.71	***	1144	3466.32	346	1.73
1251	54.65	38.05	229.74	***	322.44	1.61	***	1145	3469.35	314	1.57
1252	55.68	33.81	226.97	***	316.46	1.58	***	1146	3472.38	294	1.47
1253	57.15	36.64	229.93	***	323.72	1.62	***	1147	3475.41	301	1.5
1254	59.76	45.96	230.79	***	336.51	1.68	***	1148	3478.44	305	1.52
1255	59.44	49.58	227.61	***	336.63	1.68	***	1149	3481.47	303	1.51
1256	60.1	53.87	228.6	***	342.57	1.71	***	1150	3484.5	301	1.5
1257	57.94	44.54	223.47	***	325.95	1.63	***	1151	3487.53	281	1.41
1258	58.62	35.21	223.38	***	317.21	1.59	***	1152	3490.56	267	1.33
1259	57.91	30.2	222.4	***	310.51	1.55	***	1153	3493.59	265	1.32
1260	61.42	47.39	234.38	***	343.19	1.72	***	1154	3496.62	308	1.54
1261	61.28	48.83	233.3	***	343.41	1.72	***	1155	3499.65	304	1.52
1262	60.13	43.08	230.55	***	333.76	1.67	***	1156	3502.68	300	1.5
1263	59.98	37.36	226.69	***	324.03	1.62	***	1157	3505.71	286	1.43
1264	59.95	35.2	227.14	***	322.29	1.61	***	1158	3508.74	284	1.42
1265	60.52	39.49	230.77	***	330.78	1.65	***	1159	3511.77	291	1.46
1266	60.13	40.96	226.3	***	327.39	1.64	***	1160	3514.8	279	1.4
1267	60.43	40.92	226.8	***	328.15	1.64	***	1161	3517.83	278	1.39
1268	59.91	26.55	221.39	***	307.85	1.54	***	1162	3520.86	253	1.26
1269	61.47	36.63	225.72	***	323.82	1.62	***	1163	3523.89	267	1.33
1270	61.12	38.02	224.82	***	323.96	1.62	***	1164	3526.92	267	1.33
1271	61.72	48.06	228.13	***	337.91	1.69	***	1165	3529.95	284	1.42
1272	62.12	50.97	229.22	***	342.31	1.71	***	1166	3532.98	288	1.44
1273	61.25	50.96	229.47	***	341.68	1.71	***	1167	3536.01	293	1.47
1274	60.84	42.42	226.7	***	329.96	1.65	***	1168	3539.04	280	1.4
1275	59.13	36.67	222.43	***	318.23	1.59	***	1169	3542.07	268	1.34
1276	59.81	25.16	217.19	***	302.16	1.51	***	1170	3545.1	240	1.2
1277	59.55	25.14	219.09	***	303.78	1.52	***	1171	3548.13	245	1.23
1278	60.93	40.93	224.06	***	325.92	1.63	***	1172	3551.16	266	1.33
1279	61.67	46.65	222.57	***	330.89	1.65	***	1173	3554.19	269	1.34
1280	61.67	40.21	222.71	***	324.59	1.62	***	1174	3557.22	257	1.28
1281	60.9	35.16	220.1	***	316.16	1.58	***	1175	3560.25	249	1.25
1282	60.09	38.77	219.1	***	317.96	1.59	***	1176	3563.28	254	1.27
1283	60.79	47.41	222.33	***	330.53	1.65	***	1177	3566.31	265	1.32
1284	61.95	57.39	227.03	***	346.37	1.73	***	1178	3569.34	281	1.41
1285	62.34	62.42	227.3	***	352.06	1.76	***	1179	3572.37	290	1.45
1286	58.88	45.97	220.61	***	325.46	1.63	***	1180	3575.4	265	1.32
1287	57.92	52.4	220.8	***	331.12	1.66	***	1181	3578.43	275	1.38
1288	57.65	66.75	223.89	***	348.29	1.74	***	1182	3581.46	295	1.48
1289	57.63	68.16	224.5	***	350.29	1.75	***	1183	3584.49	297	1.49
1290	56.76	66.07	222.45	***	345.28	1.73	***	1184	3587.52	294	1.47
1291	56.05	55.98	220.22	***	332.25	1.66	***	1185	3590.55	280	1.4
1292	57.39	66.02	223.4	***	346.81	1.73	***	1186	3593.58	293	1.47
1293	58.31	78.97	227.46	***	364.74	1.82	***	1187	3596.61	310	1.55
1294	57.34	71.83	225.58	***	354.75	1.77	***	1188	3599.64	300	1.5
1295	55.88	73.91	223.17	***	352.96	1.76	***	1189	3602.67	301	1.5
1296	53.92	71.02	221.72	***	346.66	1.73	***	1190	3605.7	297	1.49
1297	49.93	88.25	222.14	***	360.32	1.8	***	1191	3608.73	323	1.61
1298	50.61	97.53	224.27	***	372.41	1.86	***	1192	3611.76	337	1.69
1299	49.48	83.25	219.44	***	352.17	1.76	***	1193	3614.79	318	1.59
1300	49.54	76.8	216.44	***	342.78	1.71	***	1194	3617.82	311	1.55
1301	47.14	102.59	221.35	***	371.08	1.86	***	1195	3620.85	346	1.73
1302	47.16	84.69	217.5	***	349.35	1.75	***	1196	3623.88	316	1.58
1303	49.54	78.96	218.78	***	347.28	1.74	***	1197	3626.91	306	1.53
1304	49.18	91.07	222.65	***	362.9	1.81	***	1198	3629.94	334	1.67
1305	50.72	97.64	227.1	***	375.46	1.88	***	1199	3632.97	344	1.72
1306	52.92	60.3	220.46	***	333.68	1.67	***	1200	3636.0	295	1.48
1307	53.87	71.06	223.47	***	348.4	1.74	***	1201	3639.03	309	1.54
1308	53.12	93.35	224.68	***	371.15	1.86	***	1202	3642.06	338	1.69
1309	48.39	85.49	219.64	***	353.52	1.77	***	1203	3645.09	323	1.61
1310	45.27	81.88	215.57	***	342.72	1.71	***	1204	3648.12	316	1.58
1311	49.75	80.42	218.73	***	348.9	1.74	***	1205	3651.15	312	1.56
1312	52.86	83.92	223.57	***	360.35	1.8	***	1206	3654.18	319	1.59
1313	55.31	74.63	223.03	***	352.97	1.76	***	1207	3657.21	305	1.52
1314	55.88	71.06	223.67	***	350.61	1.75	***	1208	3660.24	300	1.5
1315	55.73	57.45	219.43	***	332.61	1.66	***	1209	3663.27	284	1.42
1316	56.5	61.73	222.08	***	340.31	1.7	***	1210	3666.3	285	1.43
1317	55.27	64.59	221.47	***	341.33	1.71	***	1211	3669.33	290	1.45
1318	55.12	60.3	220.58	***	336.0	1.68	***	1212	3672.36	284	1.42
1319	56.56	60.32	220.99	***	337.87	1.69	***	1213	3675.39	287	1.44
1320	55.77	51.0	219.12	***	325.89	1.63	***	1214	3678.42	271	1.35
1321	55.88	67.49	223.67	***	347.04	1.74	***	1215	3681.45	293	1.47
1322	56.05	78.95	225.37	***	360.37	1.8	***	1216	3684.48	310	1.55
1323	54.21	57.44	219.11	***	330.76	1.65	***	1217	3687.51	280	1.4
1324	56.63	60.28	221.71	***	338.62	1.69	***	1218	3690.54	285	1.43
1325	54.95	66.01	221.26	***	342.22	1.71	***	1219	3693.57	293	1.47
1326	54.55	51.7	218.25	***	324.5	1.62	***	1220	3696.6	272	1.36
1327	59.43	55.25	222.99	***	337.67	1.69	***	1221	3699.63	280	1.4
1328	58.59	43.09	219.37	***	321.05	1.61	***	1222	3702.66	257	1.28
1329	58.85	45.24	220.6	***	324.69	1.62	***	1223	3705.69	263	1.31
1330	58.33	53.09	221.91	***	333.33	1.67	***	1224	3708.72	275	1.38
1331	59.92	59.59	222.79	***	342.3	1.71	***	1225	3711.75	281	1.41
1332	59.02	50.99	222.13	***	332.14	1.66	***	1226	3714.78	272	1.36
1333	61.01	68.93	228.6	***	358.54	1.79	***	1227	3717.81	296	1.48
1334	63.48	75.36	232.64	***	371.48	1.86	***	1228	3720.84	308	1.54
1335	62.32	72.49	229.9	***	364.71	1.82	***	1229	3723.87	303	1.51
1336	61.69	64.59	226.44	***	352.72	1.76	***	1230	3726.9	289	1.45
1337	60.05	50.26	222.54	***	332.85	1.66	***	1231	3729.93	270	1.35
1338	59.62	49.52	221.46	***	330.6	1.65	***	1232	3732.96	271	1.35
1339	59.45	50.96	222.78	***	333.19	1.67	***	1233	3735.99	271	1.35
1340	57.59	54.55	221.9	***	334.04	1.67	***	1234	3739.02	275	1.38
1341	57.14	51.69	221.04	***	329.87	1.65	***	1235	3742.05	271	1.35
1342	57.33	54.58	221.88	***	333.79	1.67	***	1236	3745.08	276	1.38
1343	56.66	56.0	220.88	***	333.54	1.67	***	1237	3748.11	277	1.39
1344	55.66	58.12	220.01	***	333.79	1.67	***	1238	3751.14	283	1.42
1345	55.99	63.22	221.55	***	340.76	1.7	***	1239	3754.17	288	1.44
1346	56.87	61.73	222.95	***	341.55	1.71	***	1240	3757.2	285	1.43
1347	56.59	54.57	221.25	***	332.41	1.66	***	1241	3760.23	275	1.38
1348	57.2	34.49	219.3	***	310.99	1.55	***	1242	3763.26	260	1.3
1349	58.81	63.13	226.97	***	348.91	1.74	***	1243	3766.29	296	1.48
1350	56.33	71.07	223.81	***	351.21	1.76	***	1244	3769.32	298	1.49
1351	54.46	62.44	220.83	***	337.73	1.69	***	1245	3772.35	287	1.44
1352	54.38	76.75	221.09	***	352.22	1.76	***	1246	3775.38	303	1.51
1353	53.63	63.94	221.52	***	339.09	1.7	***	1247	3778.41	298	1.49
1354	53.47	79.0	225.5	***	357.97	1.79	***	1248	3781.44	320	1.6
1355	56.79	77.48	227.3	***	361.57	1.81	***	1249	3784.47	318	1.59
1356	55.42	68.19	223.05	***	346.66	1.73	***	1250	3787.5	296	1.48
1357	55.82	78.22	225.0	***	359.04	1.8	***	1251	3790.53	309	1.54
1358	55.63	91.89	228.04	***	375.56	1.88	***	1252	3793.56	331	1.66
1359	53.27	81.77	222.81	***	357.85	1.79	***	1253	3796.59	313	1.56
1360	51.94	87.52	221.94	***	361.4	1.81	***	1254	3799.62	323	1.61
1361	50.52	96.84	224.1	***	371.46	1.86	***	1255	3802.65	336	1.68
1362	47.97	90.41	219.42	***	357.8	1.79	***	1256	3805.68	325	1.63
1363	47.38	83.27	218.11	***	348.76	1.74	***	1257	3808.71	318	1.59
1364	49.57	87.63	220.43	***	357.63	1.79	***	1258	3811.74	324	1.62
1365	49.49	106.26	224.68	***	380.43	1.9	***	1259	3814.77	351	1.75
1366	45.99	106.92	221.96	***	374.87	1.87	***	1260	3817.8	349	1.75
1367	43.57	101.92	217.48	***	362.97	1.81	***	1261	3820.83	339	1.7
1368	42.61	117.65	220.25	***	380.51	1.9	***	1262	3823.86	363	1.81
1369	42.11	121.25	220.93	***	384.29	1.92	***	1263	3826.89	369	1.84
1370	41.94	116.94	221.41	***	380.29	1.9	***	1264	3829.92	363	1.81
1371	44.97	135.56	226.45	***	406.98	2.03	***	1265	3832.95	390	1.95
1372	46.8	122.62	228.43	***	397.85	1.99	***	1266	3835.98	379	1.9
1373	44.24	96.92	218.79	***	359.95	1.8	***	1267	3839.01	345	1.73
1374	42.35	112.7	218.56	***	373.61	1.87	***	1268	3842.04	356	1.78
1375	45.12	122.7	223.67	***	391.49	1.96	***	1269	3845.07	378	1.89
1376	40.03	109.81	215.79	***	365.63	1.83	***	1270	3848.1	350	1.75
1377	38.95	97.66	213.18	***	349.79	1.75	***	1271	3851.13	335	1.68
1378	43.76	134.2	225.04	***	403.0	2.02	***	1272	3854.16	388	1.94
1379	47.36	119.86	224.85	***	392.07	1.96	***	1273	3857.19	366	1.83
1380	49.21	86.19	220.27	***	355.67	1.78	***	1274	3860.22	319	1.59
1381	48.45	82.61	219.35	***	350.41	1.75	***	1275	3863.25	314	1.57
1382	48.75	74.64	217.42	***	340.81	1.7	***	1276	3866.28	304	1.52
1383	50.08	73.21	217.71	***	341.0	1.71	***	1277	3869.31	302	1.51
1384	49.51	102.66	224.39	***	376.56	1.88	***	1278	3872.34	341	1.71
1385	49.87	109.77	225.93	***	385.57	1.93	***	1279	3875.37	358	1.79
1386	47.43	111.91	227.39	***	386.73	1.93	***	1280	3878.4	365	1.82
1387	48.09	111.9	231.26	***	391.25	1.96	***	1281	3881.43	371	1.85
1388	42.97	115.5	220.34	***	378.81	1.89	***	1282	3884.46	359	1.79
1389	42.55	111.94	219.19	***	373.68	1.87	***	1283	3887.49	354	1.77
1390	43.76	120.55	220.96	***	385.27	1.93	***	1284	3890.52	363	1.81
1391	42.61	106.25	216.68	***	365.54	1.83	***	1285	3893.55	344	1.72
1392	44.1	94.76	216.01	***	354.87	1.77	***	1286	3896.58	327	1.64
1393	49.56	94.74	223.51	***	367.81	1.84	***	1287	3899.61	334	1.67
1394	48.45	80.4	221.71	***	350.56	1.75	***	1288	3902.64	319	1.59
1395	48.41	78.29	222.89	***	349.59	1.75	***	1289	3905.67	322	1.61
1396	48.52	85.44	220.55	***	354.51	1.77	***	1290	3908.7	324	1.62
1397	47.87	106.9	223.38	***	378.15	1.89	***	1291	3911.73	349	1.75
1398	48.77	124.11	227.57	***	400.45	2.0	***	1292	3914.76	371	1.85
1399	50.64	122.64	229.52	***	402.8	2.01	***	1293	3917.79	372	1.86
1400	48.53	106.87	223.55	***	378.95	1.89	***	1294	3920.82	347	1.74
1401	52.14	77.56	221.78	***	351.48	1.76	***	1295	3923.85	309	1.54
1402	53.03	55.31	217.4	***	325.74	1.63	***	1296	3926.88	277	1.39
1403	58.84	51.01	222.31	***	332.16	1.66	***	1297	3929.91	275	1.38
1404	60.49	59.62	227.27	***	347.38	1.74	***	1298	3932.94	292	1.46
1405	59.64	53.83	225.32	***	338.79	1.69	***	1299	3935.97	284	1.42
1406	58.31	65.28	223.29	***	346.88	1.73	***	1300	3939.0	291	1.46
1407	59.42	69.62	226.43	***	355.47	1.78	***	1301	3942.03	296	1.48
1408	59.83	86.85	230.57	***	377.25	1.89	***	1302	3945.06	327	1.64
1409	57.55	82.52	227.33	***	367.4	1.84	***	1303	3948.09	317	1.58
1410	55.07	81.05	223.5	***	359.62	1.8	***	1304	3951.12	314	1.57
